13;1618568930.0658758

13;1618568930.0659313

13;1618568930.065987

13;1618568930.0660427

13;1618568930.0660977

13;1618568930.066153

13;1618568930.0662076

13;1618568930.066263

13;1618568930.0663185

13;1618568930.066383

13;1618568930.0664387

13;1618568930.0664933

13;1618568930.0665476

13;1618568930.0666025

13;1618568930.0666575

13;1618568930.0667126

13;1618568930.0667672

13;1618568930.0668688

13;1618568930.0669239

13;1618568930.0669785

13;1618568930.067033

13;1618568930.0670877

13;1618568930.0671425

13;1618568930.0671978

13;1618568930.0672529

13;1618568930.0673072

13;1618568930.0673618

13;1618568930.0674157

13;1618568930.0674706

13;1618568930.0675251

13;1618568930.06758

13;1618568930.0676343

13;1618568930.0676892

13;1618568930.0677454

13;1618568930.0678

13;1618568930.0678551

13;1618568930.0679097

13;1618568930.067964

13;1618568930.0680182

13;1618568930.0680728

13;1618568930.0681274

13;1618568930.068182

13;1618568930.0682366

13;1618568930.0683095

13;1618568930.0683742

13;1618568930.0684462

13;1618568930.0685031

13;1618568930.0685585

13;1618568930.0686166

13;1618568930.068672

13;1618568930.0687287

13;1618568930.068794

13;1618568930.068859

13;1618568930.0689163

13;1618568930.0689719

13;1618568930.069069

13;1618568930.0691328

13;1618568930.0691886

13;1618568930.069249

13;1618568930.0693126

13;1618568930.0693738

13;1618568930.0694304

13;1618568930.069485

13;1618568930.06954

13;1618568930.0695946

13;1618568930.069649

13;1618568930.0697038

13;1618568930.0697584

13;1618568930.069813

13;1618568930.069867

13;1618568930.0699213

13;1618568930.0699754

13;1618568930.0700297

13;1618568930.0700846

13;1618568930.0701394

13;1618568935.7049143

13;1618568945.754685

13;1618568955.8045504

13;1618568965.8548248

13;1618568975.9043648

13;1618568985.9547076

13;1618568996.0046787

13;1618569006.0542145

13;1618569016.104981

13;1618569026.1546247

13;1618569036.2050772

13;1618569046.2520478

13;1618569066.3487475

13;1618569076.396843

13;1618569086.4492328

13;1618569096.4965212

13;1618569106.54498

13;1618569116.5929005


13;1618569166.8365283

13;1618569176.8869066

13;1618569186.9369664

13;1618569196.985335

13;1618569207.0358813

13;1618569227.1361623

13;1618569287.4362316

13;1618569297.4865844

13;1618569317.5864182

13;1618569327.6363115

13;1618569337.686357

13;1618569347.736562

13;1618569357.7866895

13;1618569367.836378

13;1618569377.8865051

13;1618569387.9365928

13;1618569397.9836135

13;1618569408.032503

13;1618569418.081008

13;1618569428.13011

13;1618569438.1808834

13;1618569448.230588

13;1618569458.2811427

13;1618569468.3305917

13;1618569478.3806436

13;1618569488.4306867

13;1618569498.48071

13;1618569508.530726

13;1618569518.5807316

13;1618569528.630886

13;1618569538.6804664

13;1618569558.7805855

13;1618569568.829994

13;1618569578.8799953

13;1618569588.929696

13;1618569598.980097

13;1618569609.0301006

13;1618569619.076764

13;1618569629.126127

13;1618569639.1744962

13;1618569649.2275283

13;1618569659.2741191

13;1618569669.3243768

13;1618569679.3740125

13;1618569689.4221687

13;1618569699.4747448

13;1618569709.52439

14;1618569719.5744097

14;1618569729.6241488

14;1618569739.6742795

14;1618569749.724839

14;1618569759.7748868

15;1618569769.8245735

15;1618569779.8744686

15;1618569789.924225

15;1618569799.9747071

16;1618569810.0245059

16;1618569820.0747483

17;1618569830.1244063

17;1618569840.1744535

17;1618569850.224021

18;1618569860.2743173

18;1618569870.3238113

18;1618569880.3734357

18;1618569890.4235187

18;1618569900.4743102

18;1618569910.5235531

18;1618569920.57418

18;1618569930.6239552

19;1618569940.673936

19;1618569950.723947

19;1618569960.7739995

19;1618569970.824237

19;1618569980.874052

19;1618569990.9241042

19;1618570000.9740307

19;1618570011.0241969

20;1618570021.0738134

20;1618570031.1245227

20;1618570041.174184

20;1618570051.2239797

20;1618570061.2731228

20;1618570071.324186

20;1618570081.3743377

20;1618570091.4243515

20;1618570101.474284

20;1618570111.5243413

20;1618570121.5743947

21;1618570131.624412

21;1618570141.674401

21;1618570151.7249455

21;1618570161.774888

21;1618570171.8245132

21;1618570181.874524

21;1618570191.9247062

21;1618570201.9745717

21;1618570212.0242686

21;1618570222.0750382

21;1618570232.124526

22;1618570242.1752048

22;1618570252.2248743

22;1618570262.2746162

22;1618570272.32487

22;1618570282.3751476

22;1618570292.4250565

22;1618570302.4747176

22;1618570312.5247931

22;1618570322.5747247

22;1618570332.6244433

22;1618570342.6746671

22;1618570352.7246208

22;1618570362.774678

22;1618570372.8250084

22;1618570382.874956

23;1618570392.9248383

23;1618570402.9749272

23;1618570413.0248995

23;1618570423.0746698

23;1618570433.1248107

23;1618570443.1751487

23;1618570453.2248952

23;1618570463.274997

23;1618570473.3251927

